LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,NOMINATED_DATE,OR_ASSESSMENT_END_DATE,LODGEMENT_DATETIME,OCCUPANCY_LEVEL,UPRN,UPRN_SOURCE
693700342017090610165776800010,,St. Vincent de Paul Primary School,Morpeth Terrace,SW1P 1EP,132390870000,160,167,179,G,65,45,0,Schools And Seasonal Public Buildings,2017-09-06,E09000033,E14000639,Greater London Authority,2017-09-06,Schools And Seasonal Public Buildings,Natural Gas,,,,1428,164,135,83,40,0,0,65,58,48,66,0,0,No,,,4,Heating and Natural Ventilation,S3;,"St. Vincent de Paul Primary School, Morpeth Terrace",Westminster,Cities of London and Westminster,LONDON,2017-07-09,2017-06-30,2017-09-06 10:16:57,Standard Occupancy,100023338253,Address Matched
61707620602016091215205121280010,DEMISE D44,80-100 Victoria Street,,SW1E 5JL,368252220008,84,99,,D,77,33,0,General Office,2016-09-09,E09000033,E14000639,Greater London Authority,2016-09-12,General Office,Natural Gas,,,,1806.625,95,106,78,95,0,0,79,,52,,0,,Yes,,2,5,Mechanical Ventilation Only,C1;,"DEMISE D44, 80-100 Victoria Street",Westminster,Cities of London and Westminster,LONDON,2016-08-31,2016-05-31,2016-09-12 15:20:51,Standard Occupancy,,
24190250442009100813435971400010,,Imperial College London,"Southside, Princes Gardens",SW7 1LU,648715470000,138,,,F,981,280,,General accommodation; General office; Laboratory or operating theatre; University campus,2009-09-09,E09000033,E14000639,Greater London Authority,2009-10-08,General accommodation,Natural Gas,,Not applicable,Not applicable,10152.25,142,261,176,71,0,0,,,,,,,No,,,4,Heating and Natural Ventilation,S8; C1; S10; S4;,"Imperial College London, Southside, Princes Gardens",Westminster,Cities of London and Westminster,LONDON,2009-10-03,2009-07-31,2009-10-08 13:43:59,,,
23901030702009100813315871200010,,Imperial College,"Beit Hall, Prince Consort Road",SW7 2BB,673913270000,96,,,D,725,246,,General accommodation; General office; University campus,2009-09-09,E09000033,E14000639,Greater London Authority,2009-10-08,University campus,Natural Gas,,Not applicable,Not applicable,11455.25,111,242,115,75,0,0,,,,,,,No,,,4,Heating and Natural Ventilation,S8; C1; S4;,"Imperial College, Beit Hall, Prince Consort Road",Westminster,Cities of London and Westminster,LONDON,2009-10-03,2009-07-31,2009-10-08 13:31:58,,200002814293,Address Matched
679600042011093012051158400010,,St. Georges (Hanover Square) School,South Street,W1K 2XH,609710450000,94,88,85,D,40,45,0,Schools And Seasonal Public Buildings,2011-09-08,E09000033,E14000639,Greater London Authority,2011-09-30,Schools And Seasonal Public Buildings,Natural Gas,,,,1840,129,145,40,40,0,0,40,41,42,38,0,0,No,,,5,Heating and Natural Ventilation,S3;,"St. Georges (Hanover Square) School, South Street",Westminster,Cities of London and Westminster,LONDON,2011-07-10,2011-06-02,2011-09-30 12:05:11,Standard Occupancy,10033543495,Address Matched
723700102012010516103788900010,,Millbank Primary School,Erasmus Street,SW1P 4HR,914740980000,152,160,210,G,101,111,0,Schools And Seasonal Public Buildings,2011-09-08,E09000033,E14000639,Greater London Authority,2012-01-05,Schools And Seasonal Public Buildings,Natural Gas,,,,2802,205,145,66,40,0,0,114,159,115,137,0,0,No,,,5,Heating and Natural Ventilation,S3;,"Millbank Primary School, Erasmus Street",Westminster,Cities of London and Westminster,LONDON,2011-07-12,2011-06-25,2012-01-05 16:10:37,Standard Occupancy,10033534325,Address Matched
81250920062013112518445111750020,,"95, Seymour Place",,W1H 5TG,219722190000,251,,,G,3,115,0,General Accommodation,2013-05-30,E09000033,E14000639,Greater London Authority,2013-11-25,General Accommodation,Natural Gas,,,,509,1166,310,12,60,0,0,,,,,,,No,,,4,Heating and Natural Ventilation,S8;,"95, Seymour Place",Westminster,Cities of London and Westminster,LONDON,2013-05-31,2013-04-01,2013-11-25 18:44:51,Standard Occupancy,100023462027,Address Matched
693700302015030213305376800020,,St. Vincent de Paul Primary School,Morpeth Terrace,SW1P 1EP,132390870000,129,171,149,F,55,41,0,Schools And Seasonal Public Buildings,2015-02-06,E09000033,E14000639,Greater London Authority,2015-03-02,Schools And Seasonal Public Buildings,Natural Gas,,,,1428,150,156,70,40,0,0,65,66,53,39,0,0,No,,,4,Heating and Natural Ventilation,S3;,"St. Vincent de Paul Primary School, Morpeth Terrace",Westminster,Cities of London and Westminster,LONDON,2013-07-09,2013-07-01,2015-03-02 13:30:53,Standard Occupancy,100023338253,Address Matched
691280602013021910345833400020,,St. Mary Magdalenes Primary School,Rowington Close,W2 5TF,261198430000,156,165,146,G,59,36,0,Schools And Seasonal Public Buildings,2013-02-07,E09000033,E14001036,Greater London Authority,2013-02-19,Schools And Seasonal Public Buildings,Natural Gas,,,,1266,150,137,85,40,0,0,66,57,38,37,0,0,No,,,5,Heating and Natural Ventilation,S3;,"St. Mary Magdalenes Primary School, Rowington Close",Westminster,Westminster North,LONDON,2012-09-30,2012-07-03,2013-02-19 10:34:58,Standard Occupancy,10033542767,Address Matched
2590880642019020617233466800020,,University of Westminster,115 New Cavendish Street,W1W 6UW,269278860000,110,116,121,E,2145,728,0,University Campus,2019-02-06,E09000033,E14000639,Greater London Authority,2019-02-06,University Campus,Natural Gas,,,,28426,133,221,126,80,0,0,2295,2480,692,659,0,0,Yes,1314,,5,Heating and Mechanical Ventilation,S4;,"University of Westminster, 115 New Cavendish Street",Westminster,Cities of London and Westminster,LONDON,2019-02-01,2018-12-31,2019-02-06 17:23:34,Standard Occupancy,100023465300,Address Matched
723520642013021910444563600020,,St. Stephens C of E Primary School,91-99 Westbourne Park Road,W2 5QH,360442660000,74,89,94,C,37,41,0,Schools And Seasonal Public Buildings,2013-02-07,E09000033,E14001036,Greater London Authority,2013-02-19,Schools And Seasonal Public Buildings,Natural Gas,,,,2254,96,131,31,40,0,0,43,45,58,61,0,0,No,,,5,Heating and Natural Ventilation,S3;,"St. Stephens C of E Primary School, 91-99 Westbourne Park Road",Westminster,Westminster North,LONDON,2012-06-30,2012-04-03,2013-02-19 10:44:45,Standard Occupancy,200001096314,Address Matched
5800510742013031815032553230020,CLEMENT HOUSE,London School of Economics & Political Science,Houghton Street,WC2A 2AE,770421250003,47,66,68,B,240,104,0,University Campus,2013-02-07,E09000033,E14000639,Greater London Authority,2013-03-18,University Campus,Natural Gas,,,,6217,86,269,70,118,0,0,261,283,105,99,0,0,Yes,,2,1,Heating and Mechanical Ventilation,S4;,"CLEMENT HOUSE, London School of Economics & Political Science, Houghton Street",Westminster,Cities of London and Westminster,LONDON,2012-12-17,2012-09-30,2013-03-18 15:03:25,Extended Occupancy,100023430221,Address Matched
2727770022008100713222579710030,,25 Eccleston Place,,SW1W 9NF,378177960000,111,133,140,E,498,100,,General office,2008-09-30,E09000033,E14000639,Greater London Authority,2008-10-07,General office,Grid Supplied Electricity,,Not applicable,Not applicable,6755,27,116,134,103,0,0,578,631,0,0,,,,,,,Air Conditioning,C1;,25 Eccleston Place,Westminster,Cities of London and Westminster,LONDON,,2008-07-31,2008-10-07 13:22:25,,10092019435,Address Matched
692280062013100808423673930290,,St. Georges RC School,Maida Vale,W9 1RB,972183350000,95,177,134,D,153,160,0,Schools And Seasonal Public Buildings; Restaurant; Dry Sports And Leisure Facility; General Office,2013-07-12,E09000033,E14001036,Greater London Authority,2013-10-08,Schools And Seasonal Public Buildings,Natural Gas,,,,5133,160,188,54,51,0,0,299,247,132,104,0,0,Yes,,2,2,Heating and Natural Ventilation,S3; H1; H8; C1;,"St. Georges RC School, Maida Vale",Westminster,Westminster North,LONDON,2013-07-12,2013-06-01,2013-10-08 08:42:36,Standard Occupancy,10033555782,Address Matched
17994757032013091315593512000291,,Royal College of Art,Stevens Building,SW7 2EU,519221360000,70,68,66,C,259,113,0,University Campus,2013-07-29,E09000033,E14000639,Greater London Authority,2013-09-13,University Campus,Natural Gas,,,,5125.57,113,267,92,94,0,0,299,289,75,100,0,0,Yes,,2,1,Heating and Natural Ventilation,S4;,"Royal College of Art, Stevens Building",Westminster,Cities of London and Westminster,LONDON,2013-06-29,2013-03-31,2013-09-13 15:59:35,Extended Occupancy,100023378062,Address Matched
80455884132015061716242126000296,BLUEBELL AND SYCAMORE LODGE,7a Woodfield Road,,W9 3XZ,862626750001,78,76,119,D,71,58,0,Long Term Residential,2014-05-22,E09000033,E14001036,Greater London Authority,2015-06-17,Long Term Residential,Natural Gas,,,,1498,198,379,86,65,0,0,64,122,62,91,0,0,Yes,,2,5,Heating and Mechanical Ventilation,S7;,"BLUEBELL AND SYCAMORE LODGE, 7a Woodfield Road",Westminster,Westminster North,LONDON,2015-06-01,2015-04-01,2015-06-17 16:24:21,Standard Occupancy,,
80455884132014070408343396000296,BLUEBELL AND SYCAMORE LODGE,7a Woodfield Road,,W9 3XZ,862626750001,76,119,,D,64,62,0,Long Term Residential,2014-05-21,E09000033,E14001036,Greater London Authority,2014-07-04,Long Term Residential,Natural Gas,,,,1498,212,385,77,65,0,0,122,,91,,0,,Yes,,2,5,Heating and Mechanical Ventilation,S7;,"BLUEBELL AND SYCAMORE LODGE, 7a Woodfield Road",Westminster,Westminster North,LONDON,2014-05-15,2014-03-31,2014-07-04 08:34:33,Standard Occupancy,,
5813279532012032209114734900297,CONNAUGHT HOUSE,London School of Economics & Political Science,Houghton Street,WC2A 2AE,770421250005,58,63,35,C,151,52,0,University Campus,2011-11-07,E09000033,E14000639,Greater London Authority,2012-03-22,University Campus,Natural Gas,,,,3951,67,230,70,80,0,0,161,99,63,52,0,0,No,,,4,Heating and Natural Ventilation,S4;,"CONNAUGHT HOUSE, London School of Economics & Political Science, Houghton Street",Westminster,Cities of London and Westminster,LONDON,2011-10-28,2011-10-27,2012-03-22 09:11:47,Standard Occupancy,100023430221,Address Matched
5800779132012032115585254900297,20 KINGSWAY,London School of Economics & Political Science,Houghton Street,WC2A 2AE,770421250001,63,67,71,C,90,31,0,University Campus,2011-12-15,E09000033,E14000639,Greater London Authority,2012-03-21,University Campus,Natural Gas,,,,2182,74,229,75,80,0,0,87,68,46,101,0,0,No,,,4,Mixed-mode with Natural Ventilation,S4;,"20 KINGSWAY, London School of Economics & Political Science, Houghton Street",Westminster,Cities of London and Westminster,LONDON,2011-11-05,2011-11-04,2012-03-21 15:58:52,Standard Occupancy,,
692130032011121511394836000298,,Harris Academy St Johns Wood,Marlborough Hill,NW8 0NL,388623900000,158,180,,G,559,347,0,Schools And Seasonal Public Buildings,2010-05-27,E09000033,E14001036,Greater London Authority,2011-12-15,Schools And Seasonal Public Buildings,Natural Gas,,,,11402,157,145,89,40,0,0,526,,450,,0,,No,,,4,Heating and Natural Ventilation,S3;,"Harris Academy St Johns Wood, Marlborough Hill",Westminster,Westminster North,LONDON,2010-04-01,2010-03-31,2011-12-15 11:39:48,Standard Occupancy,,
13916330062010072808082138230058,CHEMISTRY BUILDING,Imperial College London,Exhibition Road,SW7 2AZ,537538800008,289,,,G,3426,640,0,General Office; Laboratory Or Operating Theatre; University Campus; Workshop,2010-07-20,E09000033,E14000639,Greater London Authority,2010-07-28,Laboratory Or Operating Theatre,Natural Gas,,,,13979,236,178,446,120,0,0,,,,,,,Yes,,2,5,Heating and Mechanical Ventilation,C1; S10; S4; W3;,"CHEMISTRY BUILDING, Imperial College London, Exhibition Road",Westminster,Cities of London and Westminster,LONDON,2010-07-01,2010-05-31,2010-07-28 08:08:21,,,
9267580962017082218013050720060,,The Cockpit Theatre,Gateforth Street,NW8 8EH,651680020000,67,53,43,C,109,34,0,Entertainment Halls,2016-12-30,E09000033,E14001036,Greater London Authority,2017-08-22,Entertainment Halls,Natural Gas,,,,1379,126,365,143,150,0,0,60,44,55,47,0,0,No,,,4,Heating and Natural Ventilation,H5;,"The Cockpit Theatre, Gateforth Street",Westminster,Westminster North,LONDON,2016-12-30,2016-10-31,2017-08-22 18:01:30,Standard Occupancy,100023121790,Address Matched
130870740022020030416020113260060,,129 Elgin Avenue,,W9 2NR,614443370000,35,0,,B,73,97,0,University Campus,2019-06-20,E09000033,E14001036,Greater London Authority,2020-03-04,University Campus,Natural Gas,,,,5660,89,215,23,80,0,0,0,,0,,0,,No,,,4,Heating and Natural Ventilation,S4;,129 Elgin Avenue,Westminster,Westminster North,LONDON,2019-08-06,2019-06-01,2020-03-04 16:02:01,Standard Occupancy,100023511741,Address Matched
24108940962014111810525021200060,,The Pavilion,"Randolph Avenue, Paddington Recreation Ground",W9 1PD,623643150000,167,141,142,G,126,30,0,Dry Sports And Leisure Facility,2014-10-20,E09000033,E14001036,Greater London Authority,2014-11-18,Dry Sports And Leisure Facility,Natural Gas,,,,715.01,217,328,320,121,0,0,150,152,57,44,0,0,Yes,,1,5,Mixed-mode with Natural Ventilation,H8;,"The Pavilion, Randolph Avenue, Paddington Recreation Ground",Westminster,Westminster North,LONDON,2014-10-31,2014-08-31,2014-11-18 10:52:50,Extended Occupancy,10033550487,Address Matched
5136510922013031316013135790060,,Royal College Defence Studies,37 Belgrave Square,SW1X 8NS,639114560000,103,107,113,E,226,106,0,University Campus,2012-11-30,E09000033,E14000639,Greater London Authority,2013-03-13,University Campus,Natural Gas,,,,3701,148,221,111,80,0,0,232,245,80,88,0,0,Yes,240,,1,Air Conditioning,S4;,"Royal College Defence Studies, 37 Belgrave Square",Westminster,Cities of London and Westminster,LONDON,2012-12-29,2012-09-30,2013-03-13 16:01:31,Standard Occupancy,100023347941,Address Matched
812020922018012213435487220060,,City of Westminster,"Westminster Reference Library, 35 St. Martin's Street",WC2H 7HP,685525780000,90,58,62,D,62,78,0,Cultural Activities,2017-12-20,E09000033,E14000639,Greater London Authority,2018-01-22,Cultural Activities,Natural Gas,,,,1874,214,195,60,82,0,0,62,59,26,27,0,0,No,,,4,Heating and Natural Ventilation,H4;,"City of Westminster, Westminster Reference Library, 35 St. Martin's Street",Westminster,Cities of London and Westminster,LONDON,2017-12-01,2017-09-30,2018-01-22 13:43:54,Extended Occupancy,100023431529,Address Matched
678810022013022110030156990060,,Christchurch Bentinck C of E School,39 Cosway Street,NW1 5NS,654519610000,90,89,96,D,45,27,0,Schools And Seasonal Public Buildings,2013-01-10,E09000033,E14001036,Greater London Authority,2013-02-21,Schools And Seasonal Public Buildings,Natural Gas,,,,1668,84,137,50,40,0,0,38,40,25,30,0,0,No,,,5,Heating and Natural Ventilation,S3;,"Christchurch Bentinck C of E School, 39 Cosway Street",Westminster,Westminster North,LONDON,2012-07-11,2012-06-01,2013-02-21 10:03:01,Standard Occupancy,10033600132,Address Matched
1720150502009061815213319300060,,The Cabinet Office,Admiralty House,SW1A 2DY,757565310000,135,110,,F,87,149,,General accommodation; General office,2009-06-01,E09000033,E14000639,Greater London Authority,2009-06-18,General office,District Heating,,,,2096.28,264,217,75,76,0,0,92,,94,,,,No,,,4,Heating and Mechanical Ventilation,S8; C1;,"The Cabinet Office, Admiralty House",Westminster,Cities of London and Westminster,LONDON,2009-06-29,2009-03-31,2009-06-18 15:21:33,,,
29916581022011071216373628960062,EAST ACROW,Imperial College Healthcare NHS Trust,St Mary's Hospital,W2 1NY,624686820012,141,200,,F,72,49,0,General Office,2011-06-10,E09000033,E14000639,Greater London Authority,2011-07-12,General Office,Oil,,,,1148,162,119,115,95,0,0,0,,0,,0,,Yes,,1,1,Heating and Natural Ventilation,C1;,"EAST ACROW, Imperial College Healthcare NHS Trust, St Mary's Hospital",Westminster,Cities of London and Westminster,LONDON,2010-09-30,2010-06-30,2011-07-12 16:37:36,Standard Occupancy,,
29915680062014090110125628980063,CLARENCE WING,Imperial College Healthcare NHS Trust,St Mary's Hospital,W2 1NY,624686820003,114,112,120,E,600,475,0,Hospital - Clinical And Research,2014-08-10,E09000033,E14000639,Greater London Authority,2014-09-01,Hospital - Clinical And Research,Natural Gas,,,,7775.17,315,368,140,90,0,0,637,684,531,470,0,0,Yes,,2,1,Heating and Natural Ventilation,S6;,"CLARENCE WING, Imperial College Healthcare NHS Trust, St Mary's Hospital",Westminster,Cities of London and Westminster,LONDON,2014-09-30,2014-06-30,2014-09-01 10:12:56,Standard Occupancy,,
29915980962013121217115928200066,LINDO WING & MRI,Imperial College Healthcare NHS Trust,St Mary's Hospital,W2 1NY,624686820006,193,146,86,G,726,279,0,Hospital - Clinical And Research,2013-10-20,E09000033,E14000639,Greater London Authority,2013-12-12,Hospital - Clinical And Research,Natural Gas,,,,3871.42,371,436,341,90,0,0,451,137,250,205,0,0,Yes,,2,1,Heating and Natural Ventilation,S6;,"LINDO WING & MRI, Imperial College Healthcare NHS Trust, St Mary's Hospital",Westminster,Cities of London and Westminster,LONDON,2013-09-30,2013-06-30,2013-12-12 17:11:59,Standard Occupancy,,
29916280922013121217102028200069,JEFFERISS WING,Imperial College Healthcare NHS Trust,St Mary's Hospital,W2 1NY,624686820009,58,,,C,120,50,0,Hospital - Clinical And Research,2013-10-20,E09000033,E14000639,Greater London Authority,2013-12-12,Hospital - Clinical And Research,Natural Gas,,,,2199.35,117,436,99,90,0,0,,,,,,,Yes,,2,1,Mixed-mode with Natural Ventilation,S6;,"JEFFERISS WING, Imperial College Healthcare NHS Trust, St Mary's Hospital",Westminster,Cities of London and Westminster,LONDON,2013-09-30,2013-06-30,2013-12-12 17:10:20,Standard Occupancy,,
10766200342009040511314229200070,,Imperial College,Exhibition Road,SW7 2BX,135800220000,270,,,G,4566,1084,,Information not provided,2009-03-01,E09000033,E14000639,Greater London Authority,2009-04-05,University campus,Natural Gas,,Not applicable,Not applicable,23488,238,180,353,98,0,0,,,,,,,,,,,Heating and Mechanical Ventilation,C1; S10; S4; W3;,"Imperial College, Exhibition Road",Westminster,Cities of London and Westminster,LONDON,2009-03-01,2009-01-01,2009-04-05 11:31:42,,,
13915480302009040617032309860070,SHERFIELD BUILDING,Imperial College London,Exhibition Road,SW7 2AZ,537538800006,280,,,G,2927,696,,Information not provided,2009-03-01,E09000033,E14000639,Greater London Authority,2009-04-06,University campus,Natural Gas,,Not applicable,Not applicable,15421,233,193,345,84,0,0,,,,,,,,,,,Heating and Mechanical Ventilation,C1; S4; W3;,"SHERFIELD BUILDING, Imperial College London, Exhibition Road",Westminster,Cities of London and Westminster,LONDON,2009-03-01,2008-12-31,2009-04-06 17:03:23,,,
1989810542015031208485421000070,,Department of Transport,Great Minster House,SW1P 4DR,550371020000,210,225,265,G,2195,94,0,General Office,2015-03-09,E09000033,E14000639,Greater London Authority,2015-03-12,General Office,Natural Gas,,,,15111,32,103,264,95,0,0,2431,2828,153,156,0,0,Yes,,3,5,Heating and Mechanical Ventilation,C1;,"Department of Transport, Great Minster House",Westminster,Cities of London and Westminster,LONDON,2015-01-31,2015-01-01,2015-03-12 08:48:54,Standard Occupancy,,
7432360602012030909201451100070,,9 Millbank,,SW1P 3GE,569476150000,120,128,165,E,1088,511,415,General Office; Restaurant; Fitness And Health Centre; Covered Car Park,2012-03-09,E09000033,E14000639,Greater London Authority,2012-03-09,General Office,Natural Gas,,,,15435,171,146,128,106,23.2,16.9,1059,1347,596,687,355,447,No,,,5,Air Conditioning,C1; H1; H7; S1;,9 Millbank,Westminster,Cities of London and Westminster,LONDON,2011-01-01,2011-01-02,2012-03-09 09:20:14,Standard Occupancy,,
